"min_ma","max_ma","r_number","name","formation","system","series","intervall","time_slice","reliabilit","subsurface","type","thickness","m_thick","width","m_width","extension","m_ext","ext_belt","belonging","tropical","environmen","subenviron","bathymetry","biota_main","biota_sec","biota_deta","alg_type","p_lmc","p_arag","p_hmc","upwell","control","diversity","m_spec","guild","macro_bor","micro_bor","vert_zonat","hor_zonat","micrite","sparite","debris","dolomite","reservoir","ref1","ref2","remarks","country","latit","longit","collection","pal_lat_m","pal_long_m","pal_lat_scotese","pal_long_scotese"
"445.20","453.00","4152","Hudson Platform on Southampton Island","Red Head Rapids","Ordovician","Upper Ordovician","Katian","5","2","0","2","2","15","3","500","","","","","0","1","1a","","6","3","45","4","","","","","","1","5","4","","","","","2","","","2","0","3068","","At the northern end of the Hudson Bay, the massive cores have been loosely described in the past as micritic, algal, or microbial limestones with metazoans. The Red Head Rapids Formation mounds are locally partly  dolomitized. The reefs contain large voids and vugs that are locally filled with bitumen and dead oil, composed of boundstone and cementstone  with various proportions of early calcified sponge tissues, microbial encrusters, synsedimentary cement and small  metazoans. The accretionary mechanisms of the Red Head Rapids Formation were mainly the result of frame building by early calcified sponges and small colonial corals and binding by calcimicrobial elements for the boundstone facies, and of marine cement precipitation near the seafloor for the cementstone facies.","Canada","64.21","-84.16","","-1.88626321103","-101.159114403","-5.77856","-44.747"
"152.10","163.50","4153","Wadi Al-Ain 6","Hanifa","Jurassic","Upper Jurassic","late Oxfordian-Kimmeridgian","21","3","0","4","3","123.25","","","","","","","0","3","1a","3","4","1","22","","","","","","","1","","","1","","","","3","1","","0","1","3071","","Carbonate ramp. Close (~150 km) to large commercial hydrocarbon fields in Saudi Arabia","Saudi Arabia","24.03","46.38","","-10.5101137298","36.4714469547","-3.07063","34.1084"
"152.10","163.50","4154","Wadi Dirab","Hanifa","Jurassic","Upper Jurassic","late Oxfordian-Kimmeridgian","21","3","0","4","3","122","","","","","","","0","3","1a","","1","6","22","","","","","","","1","4","","1","1","","","3","1","","0","1","3071","","Bioturbated spiculitic wackestone/mud-dominated packstone facies. The facies is characterized by crumbly appearance and nodular bedding produced by
bioturbation. Hardground surface encrusted with oysters. Sponge spicules in a micritic matrix. Mud-dominated packstone with sponge spicules, echinoids, and the foraminifera species, Redmondoides lugeoni, Photomicrograph of wackestone with sponge spicules, echinoids and brachiopods","Saudi Arabia","24.26","46.34","","-10.2879377759","36.5423987438","-2.84844","34.1782"
"152.10","163.50","4155","Jabal Al - Abakkayn","Hanifa","Jurassic","Upper Jurassic","late Oxfordian-Kimmeridgian","21","3","0","4","3","114","","","","","","","0","3","1a","3","1","12","20","","","","","","","1","","","","","","","3","1","","0","1","3071","","Coral facies-capped cycles with bioherms","Saudi Arabia","24.57","46.11","","-9.91705248302","36.4925769309","-2.47757","34.1291"
"100.50","113.00","4156","Dalmiapuram limestone quarry","Dalmiapuram","Cretaceous","Lower Cretaceous","Albian","24","3","0","1","2","12","","","","","","","0","1","1a","1","1","2","1","","","","","","","1","5","","","","","","","","3","0","0","3072","","Ostracods, bryozoans, gastropod fragments. Grey shale with frequent interbeds of fossiliferous grey limestone (the thickness of which increases upwards) and to a minor extent it is composed of a significant admixture of silt-sized siliciclastics. Coral algal limestone.","India","10.58","78.56","","-44.8597317752","35.588664139","-50.9094","35.8712"
"152.10","163.50","4157","Raghbah","Hanifa","Jurassic","Upper Jurassic","late Oxfordian-Kimmeridgian","21","3","0","4","2","86","","","","","","","0","2","1d","3","1","12","20","","","","","","","1","2","","","","","","3","1","","0","1","3071","","Coral buildups. Prominent bench formed by the cross-bedded peloidal-skeletal grainstone facies. Grainstone and bioherm facies that can be traced over relatively long distances","Saudi Arabia","25.13","45.57","","-9.19663246428","36.3036922484","-1.75722","33.9424"
"458.40","470.00","4158","Brattefors","Unknown","Ordovician","Middle Ordovician","Middle Ordovician","4","1","0","1","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","0","2","3070","","Limstone reef. Oil samples from the Brattefors quarry are characterized by pyrene concentrations higher than phenanthrene. Oil samples from Brattefors quarry in south central Sweden were heated by volcanic intrusions with high pyrene/phenanthrene ratios and have C29 S/R sterane ratios significantly
beyond the normal thermodynamic threshold.","Sweden","58.2","12.33","","-27.1977355329","-69.2826618554","-37.6395","-12.4134"
"443.40","458.40","4159","Bernatai","Unknown","Ordovician","Upper Ordovician","Upper Ordovician","5","1","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","0","2","3070","","Reservoir oil. Limstone reef.","Lettland","56.3","21.11","","-30.6956241717","-61.2952349084","-33.7878","-2.24059"
"443.40","458.40","4160","Adze-6","Unknown","Ordovician","Upper Ordovician","Upper Ordovician","5","1","0","1","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","0","0","3070","","Limstone reef.","Lettland","57.01","21.36","","-29.9728717735","-61.3238799436","-33.0662","-2.29789"
"443.40","458.40","4161","Rute-1","Unknown","Ordovician","Upper Ordovician","Upper Ordovician","5","1","0","1","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","0","2","3070","","Limestone reef.","Sweden","57.44","18.49","","-29.8568857412","-63.1787689078","-32.9998","-4.21899"
"514.00","521.00","4162","Nanjiang, Shatan section","Xiannüdong","Cambrian","Series 2","Atdabanian/Botomian","1","1","0","1","3","110","2","","3","","","","0","1","1a","1","3","10","7","","","","","","","1","3","4","","","","","3","2","1","0","0","3076","","Microbial reefs containing archaeocyaths, up to 1.5 m thick, are composed of massive to lenticular thrombolites with densely distributed, millimeter- to centimeter-scale darker mesoclots and rare archaeocyaths. These microbial reefs are enclosed by wackestone–packstone, intraclast packstone– grainstone, ooid packstone–grainstone, calcareous shale, and
fine sandstone. The thrombolites are composed mainly of Girvanella, micritic
clumps, and subordinate Epiphyton.","China","32.42","106.83","","-4.23555149135","78.2955671442","27.2729","164.478"
"0.00","0.10","4163","La Désirade Island, Lesser Antilles","Unknown","Quarternary","Pleistocene","upper Pleistocene","33","3","0","4","2","20","","","3","100","","","0","1","1a","3","1","1","1","1","","","","","","2","8","","","","","","","","3","0","0","3077","","The coral layers are dominated by either scattered domal and thick lamellar
colonies of Diploria spp., in life position or elkhorn Acropora palmata
represented by up to 2-m-thick coral patches or coral breccia. An irregular
erosive surface incises up to 2 m depth into the top of Unit 1. Unit
2 consists of the three following layers. Scattered thick lamellar
Diploria sp. and domal Orbicella colonies in life position, columnar Orbicella
spp. patches up to 4 m thick and 100 m long, and rare, scattered
Acropora palmata. Coral patches form bioherms and are surrounded
and overlain by m-thick-bedded, coarse-grained calcarenites
with clay, and by dm-to-m-thick-bedded and clayey, sand-supported
red breccia. These breccia include pebbles from the substratum, dm-toover-
m-sized coral fragments, and a few bioclasts.","France","16.3","-61.07","189821","16.2940220618","-61.0685944177","16.294","-61.0686"
"477.70","485.40","4164","Kampung Lembah Tuwi, near Kangar","Lower Setul Limestone","Ordovician","Lower Ordovician","upper Tremadocian","3","1","0","2","2","28.5","","","","","","","0","1","1a","","3","11","33","","","","","","","1","3","3","","","2","","2","","","0","0","3078","","These dome-shaped microbialites grew directly on skeletal packstones and grainstones with abundant oncoids. Laterally, the massive microbial boundstone grades into surrounding bioclastic limestones. The microbial reefs are mainly composed of cylindrical columnar stromatolites (8- 35 cm wide and 30-105 cm high), with a distinct laminar texture present over the weathered surfaces. Several stromatolites usually occur alongside each other and are packed together, creating a frame-like cluster structure. Interspaces between stromatolites are often filled with Calathium. lithistid sponge-microbial bafflelbindstones that generally lack recognizable lamination and are characterized by in situ sponges","Malaysia","6.26","100.11","","3.94526159004","94.2900167064","32.0932","144.555"
"251.20","251.80","4235","Blue River, East Greenland","Kap Stosch","Triassic","Lower Triassic","Dienerian","17","3","0","4","1","0.2","1","0.3","1","0.5","","","1","1","1d","1","8","","76","","","","","","","1","1","1","","","1","1","1","2","1","0","0","3184","","The East Greenland bioaccumulations developed within a restricted Boreal mid-paleolatitude seaway, and comprised a monospecific primary framework of microconchid ‘lophophorate’ tubes with shell fragments and phosphatic debris cemented by biogenic
calcite.
Wordie Creek Group","Denmark","73.8","-21.5","196949","35.4892990562","13.8384491585","35.4371","4.20078"
"251.80","251.90","4234","Baimiaozi, Jialing River, Beibei","Feixianguan","Triassic","Lower Triassic","Griesbachian","17","3","0","","1","1.5","1","4","1","7.5","1","","0","1","1a","2","3","","64","","","","","","","1","2","4","","1","2","1","3","","1","0","0","3183","","10 microbial mounds
Conodont fossils such as Hindeodus parvus?
and Isarcicella staeschei were found in the microbial mounds, and these fossils indicate
that the age is that of the lower Griesbachian Stage.
The microbial mounds in this study can be considered to be composed of three facies, namely, a
mound base, mound body, and mound cap.
Growth below "normal" wave base.","China","29.811944","106.456","","13.0738504181","122.963853873","10.9917","95.1605"
"174.10","182.70","4233","Jebel Toksine, Dades Valley","Unknown","Jurassic","Lower Jurassic","(early?) Toarcian","19","3","0","4","2","10","2","","","","","","0","1","1a","3","1","15","6","1","","","","","","2","7","","","","","","2","","1","1","0","3182","","Two main intervals dominated by lithiotid
and lithiotid-coral biostromes. Lithiotid intervals are characterized by alternating ooid-, peloid- and skeletal-rich wackestones to grainstones
interbedded with thick lithiotid and lithiotid-coral rudstones to framestones. Bivalve fauna, rare megalodontids.","Morocco","31.44","-5.54","","24.6250614256","4.57829769876","26.0698","-2.88533"
"23.00","25.00","4232","Fath","Asmari","Paleogene","Oligocene","late Chattian","30","3","0","1","2","","2","","","","","","0","3","3a","3","1","2","85","1","","","","","","2","8","","","","","","","","","0","0","3181","","Constructed coralgal build-ups.","Iran","30.37","50.49","","22.7707226289","47.194868811","26.44","47.3904"
"28.10","33.90","4231","Ganjgon, Late Rupelian","Asmari","Paleogene","Oligocene","Rupelian","29","3","0","4","2","","2","","","","","","0","2","2a","3","1","2","85","1","","","","","","2","8","","","","","","1","","1","1","0","3181","","Further down-dip, larger benthic foraminifers (large Nummulites test, Operculina and Neorotalia) packstone-grainstone along with discrete coral patches and coralline red algae","Iran","30.16","51.46","","21.104139131","47.4208866251","22.549","45.5597"
"237.00","242.00","4165","Mt. Ishidate2, Befu-Kito area","Unknown","Triassic","Middle Triassic","late Ladinian - early Carnian","17","2","0","1","","","","","","","","","0","","","","11","3","33","","","","","","","2","11","4","","","","","2","","2","0","0","3079","","Massive limestone slab. sponge-microbialite boundstones. Abundance of sponges. The reef framework represents a relatively low volume and does not exceed
33%. High abundances of Tubiphytes and peloidal and clotted micrite.","Japan","33.46","134.4","","31.1194432743","133.213406926","41.083","116.434"
"208.50","235.00","4166","Mt. Ishidate1, Befu-Kito area","Unknown","Triassic","Upper Triassic","Carnian-Norian","18","3","0","1","","","","","","","","","0","","","","11","8","4","","","","","","","2","14","","","","","","1","","2","0","0","3079","","Massive limestone slab.sponge-dominated reefs during the Late Carnian–Norian to Rhaetian?. abundance of Chaetetids, and the presence of Galeanella sp., Microtubus communis, Decapoalina schaeferae, Alpinophragmium perforatum and Actinotubella gusici. significant reef framework (40–60% of the rock volume)","Japan","33.46","134.4","","40.8535114007","151.16792882","41.083","116.434"
"208.50","235.00","4167","Wajiki area, Anan, Tokushima prefecture","Unknown","Triassic","Upper Triassic","Carnian-Norian","18","2","0","1","","","","","","","","","0","","","","11","8","4","4","","","","","","2","14","1","","","","","2","2","2","0","0","3079","","Reef limestone clasts crop out, along with basaltic clasts and limestone clasts of other facies, in a VCM breccia. This unit is in tectonic contact with recrystallized massive limestone slabs. Reef limestone crops out in VCM breccia. The reef framework volume is relatively low (approximately 30%) but sponges are comparatively abundant (21%) and Tubiphytes are rare. Sponge-dominated reefs.","Japan","33.52","134.33","","40.9297212091","151.122101559","41.149","116.366"
"485.00","497.00","4168","Hellnmaria Member","Notch Peak","Cambrian","","Upper Cambrian","3","1","0","3","1","3","","","4","","20","","0","4","4a","2","3","11","42","","","","","","","1","3","4","","","","","3","","1","2","0","3080","","Tightly packed round to sub-round microbialites.Microbialites in zone 1 are stromatolitic, have diameters of between 10 to 30 cm at their longer axes, and are typically 20–40 cm tall. Synoptic relief is about 10–20 cm. The interspace material is an intra-bioclastic grainstone with some minor packstone domains. Allochems, predominantly composed of
intraclasts (50%) and trilobite bioclasts (40%), average 0.5–4 mm in length, appear moderately sorted, sub-rounded, but generally are not
spherical. Some trilobite bioclasts are over 1 cm long. Zone 1 microbialites have a small areal distribution of about 1 km2. Microbialites in zone 2, which cover the majority of the bed,
are also stromatolitic, have diameters that vary from 40 to 70 cm across their longer axes, and have heights that fluctuate from a few dm to about 70 cm. Synoptic relief is about 10–20 cm. The interspace material is an intrabioclastic grainstone with some minor packstone domains. Allochems, predominantly composed of intraclasts (70%) and trilobite bioclasts (20%) average 0.5–2 mm in length, appear well-sorted, well-rounded, and are sub-spherical. These microbialites are chiefly differentiated from those in zone 1 by the presence of a central core composed of mini-stromatolites. Sponges are recognized as spicule networks that typically do not exceed a few cm in size, with many not exceeding 1 cm","United States","39.1","-113.3042","","30.7561914349","-119.130915687","-3.24291","-88.1097"
"0.00","0.10","4169","Fins, Sharqiyah region","Unknown","Quarternary","Pleistocene","late Pleistocene","33","3","0","2","1","1.5","2","20","","","","","0","1","1a","2","1","2","1","1","","","","","","2","7","1","2","","","","2","2","","0","0","3084","","The micritic to microspariticmatrix supports fragments of red algae, corals, small bivalves, echinoid with syntaxial overgrowth, monaxon sponge spicules (some made of silica, some made of calcium carbonate) and bryozoans. The vuggy pores of a dissolved coral are partly filled with equant, drusy calcite cement","Oman","22.55","59.12","","22.5308964415","59.1097460005","22.537","59.1083"
"0.00","0.10","4170","Carysfort Outlier Reef, Florida","Unknown","Quarternary","Pleistocene","upper Pleistocene","33","3","0","1","2","","2","","3","500","","","0","","","","1","1","2","","","","","","","1","3","","","","","","","","","0","0","3087","","Substage 5a reef growth recorded from -15 to -11 m MSL, spanning an age range of 86.2-80.9 ka. Shallow fore- and back-reef facies dominated by the head corals Montastrea annularis and Colpophylia natans,
and the branching coral Acropora palmata.","United States","25.13","-80.12","","25.135974477","-80.1097088565","25.1271","-80.1108"
"251.90","254.10","4171","Chanakhchi section, near the village of Zangakatun","Unknown","Permian","Lopingian","upper Changhsingian","16","3","0","4","2","12","1","8","","","","","0","","","","11","3","33","","","","","","","1","5","4","","1","","","3","","","1","0","3089","","Sponge-microbial build-ups, thrombolitic biostromes","Armenia","39.5","45.03","","15.0559437992","53.0494983391","-4.45225","40.0699"
"268.80","272.30","4172","Vacuum, Lea County, New Mexico","upper San Andres","Permian","Guadalupian","Roadian","16","3","0","1","2","53","","","","","","","0","3","3a","","6","3","5","1","","","","","","2","10","4","","","","","3","","","2","1","3090","","a calcisponge-microbialite reef","United States","32.79","-103.46","","1.91243363837","-39.1715558944","4.42612","-31.9183"
"251.90","254.10","4173","Kamień Pomorski platform - Benice","Main Dolomite","Permian","Lopingian","Zechstein","16","1","1","3","2","40","","","","","","","0","1","1d","","3","2","61","2","","","","","","1","3","3","","","1","1","2","2","","2","1","3091","","Within the Main Dolomite carbonates of Poland, the most common organosedimentary structures are microbial laminites, stromatolites, and thrombolites, mostly developed in inter- to subtidal facies . The intertidal facies are chiefly composed of planar stromatolites (<50 cm [20 in.] thick) and thrombolites (20 cm[8 in.] thick). Planar stromatolites mainly contain
even laminae that consist of light (muddy)-gray and dark (organic) couplets of microsparitic dolomite and darkgray micritic dolomite (deposited in restricted lagoons and intertidal pools). They commonly contain fenestrae
filled with sulfate. Micritic organic layers contain algal
remains (Mizzia), ostracods and rare foraminifera, coated
grains, and peloids, and are built of coccoid-like organomineral
forms and microbial filaments. Oncoids and peloids
formgrainy planar stromatolites (deposited in inner
ooid shoals and tidal channels), dolomitic grainstone, and
packstone.","Poland","53.54","14.54","","26.7366027942","26.9186614507","18.1637","25.4895"
"157.30","163.50","4174","Little Cedar Creek, SW Alabama","Smackover","Jurassic","Upper Jurassic","Oxfordian","21","1","1","","2","11","4","2000","4","","13","","0","1","3a","3","3","12","61","","","","","","","1","4","","","","","","","","","0","2","3093","","Hydrocarbon-productive microbial and high energy, nearshore carbonate facies were deposited in shallow subtidal water depths in an inner ramp. The buildups are composed of thrombolites. The microbially influenced facies is present throughout the field area, but the thrombolite buildups are restricted
to the southern part of the field. The microbially influenced facies varies in texture from packstone to lime mudstone. The packstone is a reservoir in parts of the field, and the lime mudstone serves as part of the updip lateral seal in the northeastern area of the field. Upper grainstone and packstone reservoir and lower boundstone and packstone reservoir are interbedded with three lime mudstone and dolomudstone to wackestone units (upper peritidal, middle deeper water subtidal, and lower transgressive subtidal) throughout the field. And to the northeast and updip in well permit 13,976, the Smackover section essentially consists of lime mudstone and dolomudstone, supporting the interpretation that the petroleum trap for this field is stratigraphic. The thrombolites consist of clotted peloidal boundstone and include a microfauna of benthic foraminifera, ostracods, bivalves, and microtubules.","United States","31.15","-86.55","","19.9147996759","-29.6138467898","20.9315","-31.9085"
"336.00","345.00","4175","Black Warrior Basin of Alabama","Tuscumbia Limestone, Meramecian","Carboniferous","Mississippian","Meramecian","11","1","0","2","2","37","","","","","","","0","3","3a","2","11","3","42","","","","","","","2","7","","","","1","","","","2","1","0","3096","","Sponge-microbial boundstone composed primarily of spiculitic clots embedded in a detrital carbonatematrix The mound was buried by foreshoal grainstone, much of which is brecciated. Upper Tuscumbia bryozoan-crinoid grainstone formed in a mobile shoal that quickly aggraded to sea level. Echinoderm debris, brachiopods and bryozoans are  abundant. Rugose corals, trilobites, ostracods, and sponges are less common","United States","33.38","-88.1","","-15.5769413103","-79.5044861102","-26.5212","-38.3659"
"168.30","170.30","4176","Assoul, High Atlas","Assoul","Jurassic","Middle Jurassic","middle Bajocian","20","3","0","3","1","2","1","4","1","4","2","","0","3","3a","1","3","3","64","","","","","","","1","","4","","","2","","","","","0","0","3097","","Microbial mound. Mud mound surrounding by cross-bedded oolitic grainstone. As much as 25% of clastic sediments. Microbialites and sponges and ooids within growth cavities. Inner ramp","Morocco","31.59","-5.05","","20.0314656705","3.44902302834","26.9556","-1.20611"
"168.30","170.30","4177","Assoul coral microbial, High Atlas","Assoul","Jurassic","Middle Jurassic","middle Bajocian","20","3","0","2","2","12","1","10","1","","2","","0","3","3b","1","1","3","42","","","","","","","1","4","4","","","2","","","","","0","0","3097","","Coral-microbialsponge reef: scleractinian corals, microbialites,
calcareous and siliceous sponges. Distal middle to outer ramp","Morocco","31.59","-5.05","","20.0314656705","3.44902302834","26.9556","-1.20611"
"168.30","170.30","4178","Assoul - Molluscan-coralsponge reef, High Atlas","Assoul","Jurassic","Middle Jurassic","middle Bajocian","20","3","0","2","1","6","3","230","3","300","2","","0","3","3a","1","1","11","3","","","","","","","2","6","4","","","","","","","","0","0","3097","","Oysters, brachiopods, bivalves, scleractinian corals, calcareous
sponges, and demosponges. Local deposition of marl. Microencrustation by microbialites, bryozoans, and cyanobacteria. Geopetal fabric. Distal middle ramp","Morocco","31.59","-5.05","","20.0314656705","3.44902302834","26.9556","-1.20611"
"16.00","23.00","4179","Hadahid fault","Nukhul","Neogene","Miocene","Aquitanian-Burdigalian","30","2","1","1","1","1","3","300","","","300","","0","1","1a","","1","15","6","","","","","","","1","3","","","","1","1","","","","0","0","3100","","Poorly cemented, structureless carbonate that contains gastropods, coral,
and bivalves. These carbonates are thin (<2 m, laterally discontinuous (up to ca. 300 m wide), and based on the faunal assemblage, are interpreted to have been deposited in small, patch-reef-like buildups","Egypt","28.42","33.25","","25.1024811293","32.0543596361","26.7804","31.4579"
"13.80","20.40","4180","Ermenek area, Mut Basin","Unknown","Neogene","Miocene","Burdigalian-Langhian","31","2","1","1","3","250","4","1100","4","2000","2","","0","","","","1","2","1","1","","","","","","2","8","","","","","","1","","3","0","0","3101","","Corals mostly consist of Porites and a few Tarabestrella and
Faviidae (hemispherical form). The matrix is composed of
fragments of red algae, echinoderms, some bivalves, and
gastropods. Frequent small and large benthic foraminifera are
found depending on the position along the depositional profile. Encrusting algae and rhodoliths are binding a matrix composed of large benthic foraminifera and bivalves, coral fragments, and some gastropods. Abundant red-algae debris associated with common bivalves, echinoderms, and large benthic foraminifera such as Heterestegina and Amphistegina. Bryozoan and oyster debris can be frequent in some place. Occasional Porites
and rare gastropods can be found.","Turkey","36.41","32.58","","34.4586708734","31.4851458102","36.0764","32.3426"
"372.20","382.70","4181","Hantang, Guilin platform","Yunghsien","Devonian","Upper Devonian","upper Frasnian","10","3","0","2","2","34","3","","3","","","","0","1","1a","3","3","3","64","1","","","","","","2","13","4","","1","2","","2","","","0","0","3103","","Hantang  mounds  represent  a  microbe-dominated  reef-building  community
with rare skeletal reef builders. The microbial mounds are composed almost exclusively of calcimicrobes, including Renalcis, Rothpletzella, Girvanell, Izhella, Ortonella, Wetheredella and a Stenophycus-like microbe. Mound-building metazoans and metaphytes include receptaculitids, solenoporoid algae, spiculate and stromatoporoid sponges, and massive corals, but the volumes of these skeletal organisms  are low. Synsedimentary cements are volumetrically important in the mounds and supported  and  reinforced the microbial  frameworks. The microbial facies can be divided into five sub-facies. In roughly ascending stratigraphic order, they are:(i) Rothpletzella-receptaculitid fabric; (ii) Rothpletzella boundstone fabric: (iii)stromatolite-thrombolite fabric;(iv) Rothpletzella-encruster fabric; and (v)Renalcis fabric.","China","25.16","110.12","191830","-14.4142133786","112.03671138","-1.02098","108.136"
"430.50","433.40","4182","Napoleon quarry","Massie","Silurian","Wenlock","lower Wenlock","7","2","0","1","1","1","2","20","","20","","","0","","","","7","7","18","","","","","","","1","3","","","","1","","1","","","2","0","3109","","Small build-ups composed primarily of micrite and benthic skeletal remains, termed micro-bioherms.","United States","39.12","-85.18","","-30.9404207259","-85.4395107677","-25.2365","-53.8254"
"307.00","315.20","4183","Paojianggou, SW Tarim Basin","upper Azigan","Carboniferous","Pennsylvanian","Moscovian","13","3","0","3","3","300","","","3","","","","0","2","1a","1","2","2","31","2","","","","","","2","12","2","","","3","","3","","","0","0","3110","","A Beresella-dominated algal mound. Komia bafflestone of the foremound facies further increased the relief of the crinoid bank on the seafloor. The lower part of the mound framework is dominated by Shamovella–Archaeolithoporella boundstone, while the main (upper) mound framework consists predominantly of Beresella boundstone. Grainstone–packstone characterizes the windward mound flank facies. The mound capping facies include a lower skeletal packstone–wackestone and an upper lagoon facies marlstone and black shale. Various algal colonies performed different roles in the formation of the mound. Komia colonies were the mound constructors that baffled higher energy currents and entrapped fine sediment. Archaeolithoporella, Shamovella and possibly microbes (cyanobacteria) acted as the binders to stabilize mud and fine-grained sediment. Beresella colonies were the major framework constructors whose network entrapped the mud to build the mound.","China","37.3","76.5","191877","36.0659340664","42.8009999258","21.8232","64.3625"
"16.00","23.00","4184","Kasim and Walio","Kais","Neogene","Miocene","Early Miocene","31","1","0","2","3","","3","","","","","","0","1","1a","2","1","2","41","","","","","","","1","5","","","","","","3","3","","0","2","3112","","Carbonate fabrics include skeletal wackestones,
skeletal packstone, framestone, lime mudstone, and
bindstone in order of decreasing occurrences. The
skeletal grains are strongly modified by
dolomitisation, but were originally dominated by
corals and red algae, echinoderms, large and
planktonic foraminifera. Lime mud matrix has been
recrystallised. The widespread occurrence of corals
and red algae is strongly suggestive of deposition in
proximity to reefal buildups.","Indonesia","-1.19","131.01","","-13.9698779046","126.9949693","-13.5753","132.788"
"83.60","100.50","4185","Bermejo field, NW Oriente Basin","Napo","Cretaceous","Upper Cretaceous","Cenomanian-Santonian","25","1","1","2","2","40","","","","4000","4","","0","1","1a","1","","","","","","","","","","","","","","","1","2","","","","0","1","3127","","Carbonate buildup or a patch reef. Dark and rough top surface and irregular edges.
The dip map of the M1 carbonate buildup exhibits
dark surface areas and irregular edges, suggesting
karst features and mechanical fractures, respectively.
The isopach map of the M1 carbonate buildup
is even more complex, suggesting localized carbonate
growth and weathering. The high but variable
seismic amplitude of the top surface of the M1 carbonate
buildup may also suggest weathering. The carbonate buildup can contain bbl of liquid.","Ecuador","0.11","-77.23","","-2.21571733053","-54.4796007844","-5.70708","-53.992"
"139.80","145.00","4186","Götzis locality, 10 km SW of Dornbirn, Vorarlberg","Oehrli","Cretaceous","Lower Cretaceous","upper Berriasian","22","2","0","1","1","","1","","1","","","","0","4","4a","1","1","4","22","","","","","","","1","3","","","","1","1","1","","2","1","0","3128","","Facies type 6b. Patch reefs are composed of corals, stromatoporoids, and bryozoans.","Austria","47.19","9.39","192212","33.5573068975","25.0269696639","34.5247","19.129"
"0.00","0.10","4187","Jeddah, Sharm Obhur","Unknown","Quarternary","Pleistocene","upper Pleistocene","33","3","0","1","1","","1","","2","","","","0","2","1d","1","1","15","6","","","","","","","1","3","","","","1","","","","","0","0","3129","","A temporarily exposed 6-m succession of raised
reefal limestone terrace. The clayey layer showed higher species richness (65 species) than the limestone layer (18 species), indicating
a rapid change in the coral reef environment during
the deposition of the interval of MIS 5e.","Saudi Arabia","21.42","39.05","","21.4059987733","39.0417802863","",""
"0.00","0.10","4188","Gawadar and Jiwani, Balochistan coast","Gwadar","Quarternary","Pleistocene","late Pleistocene","33","2","0","1","1","","1","","4","","1","","0","","","","1","1","2","","","","","","","3","30","1","","","1","3","","","","0","0","3130","","The coral colonies were scattered in large patches on about more than 1-km area. The habitat was mostly rocky, composed of sand stones with fine and coarse sand, boulders and mudstone. Thirty coral species were recorded at this site. Many species were found scattered but a considerable proportion was tightly packed. Coral cover was about 33%. Prominent genera were Favia (11%) and Favites (4%).","Pakistan","25.04","61.47","192909","25.0357222065","61.4664531","",""
"500.50","509.00","4189","Subeigo section (Thrombolite), Wuhai","Unknown","Cambrian","","Menevian","2","2","0","2","1","1","1","","","","","","0","3","3b","3","3","","64","","","","","","","1","3","4","2","","","","3","3","","2","0","3131","","Thrombolite, characterized by meter-scale lenticular mounds composed of millimeter- to centimeter-scale mesoclots and wackestone matrix. Thrombolite mesoclots are composed of microstromatolites with alternating dark gray and light gray micritic laminae. Bioturbated micrites that occupy spaces between the mesoclots contain trilobite fragments. Three
types of bioturbation are recognized.","China","39.4","106.52","","23.7257992503","107.883886413","-7.82034","137.02"
"497.00","500.50","4190","Subeigo section (maceriate), Wuhai","Unknown","Cambrian","Series 3","Mayan","2","2","0","2","1","1","","","","","","","0","","","","11","3","33","","","","","","","1","3","4","","","","","2","","","2","0","3131","","Maze-like maceriate reef with siliceous sponges and microstromatolites","China","39.4","106.52","","22.9099417327","108.867993606","-7.82034","137.02"
"541.00","635.00","4191","Yangba section","Dengying","Ediacaran","Ediacaran","Ediacaran","0","1","0","2","2","43","2","","","","","","0","1","1a","2","3","3","64","","","","","","","2","17","4","","","","","3","1","","1","0","3132","","Microbial carbonate. Thrombolites, laminites, oncolites and stromatolites dominate. The microbial dolostone reservoirs are low in porosity and permeability.","China","32.25","106.53","","25.6509061587","56.3879355619","42.9362","166.226"
"410.80","419.20","4192","Katnikova Cave, Nizhnie Sergi","Unknown","Devonian","Lower Devonian","Lochkovian","8","1","0","1","1","3","","","","","","","0","3","3b","3","13","13","90","","","","","","","2","8","","","","","","3","","3","0","0","3135","","Packstone bed cropping out near the waterline of the Serga River,
with a high content (60%) of crinoid stem fragments.
This bed represents the base of a series of 15 thin
gradational members separated by beds of dark calcareous
clay shale. The bed of bioclastic argillaceous
limestone sedimentologically represents fore-reef proximal
carbonate debris.","Russia","56.55","59.29","","39.755459414","-88.8549992712","2.28838","15.1201"
"445.20","453.00","4193","Shijiezigou section, Guyuan City","Beiguoshan","Ordovician","Upper Ordovician","early Katian","5","3","0","2","1","5","2","34","","","","","0","1","1a","2","1","2","55","2","","","","","","2","14","2","","","","","1","","1","0","0","3137","","Patch reef in an open platform has a variety of corals that are preserved in situ. Reef-dwelling organisms include dasycladaceans, crinoids and gastropods. Other layers of the section are bedded limestones, many of which bear corals and crinoids, while others bear dasycladaceans or only the Dasycladacea genus Vermiporella. It contains abundant and diverse tabulate corals, which form bafflestones","China","36.12","106.36","193282","36.3881987294","94.8180765383","-25.9552","120.899"
